NEK11	3	131026850	131350465
TNFSF10	3	172505508	172523475
FNDC3B	3	172039578	172401669
SPATA16	3	172889357	173141235
GMPS	3	155870650	155944020
SLC2A2	3	170996347	171026743
MECOM	3	169083499	169663775
ATR	3	142449007	142578733
GHSR	3	172443291	172448456
GPR149	3	154334943	154430190
KLHL24	3	183635610	183684519
CCDC50	3	191329085	191398659
FBXO45	3	196568611	196589059
ADIPOQ	3	186842704	186858463
ETV5	3	186046314	186110318
RPN1	3	128619969	128681075
IRAK2	3	10164919	10243745
SEC13	3	10293131	10321112
P4HTM	3	48989889	49007153
PTX3	3	157436850	157443633
TIGIT	3	114276913	114310288
THRB	3	24117153	24495756
IGF2BP2	3	185643130	185825042
NCEH1	3	172630249	172711218
RABL3	3	120684938	120742993
TMEM45A	3	100492619	100577444
OXSM	3	25782917	25794534
PSMD2	3	184299198	184309050
EIF4G1	3	184314495	184335358
DLEC1	3	38039205	38124025
TDGF1	3	46574534	46582457
PTH1R	3	46877721	46903799
ZNF639	3	179323031	179338583
ACTL6A	3	179562886	179588407
LRRC15	3	194355249	194369743
LSG1	3	194640791	194672463
ARL8B	3	5122249	5180911
CLDN1	3	190305707	190322446
WWTR1	3	149517235	149736714
ZIC4	3	147386046	147406809
THPO	3	184371935	184381968
CCDC14	3	123897305	123961408
CAMK1	3	9757347	9769992
AMIGO3	3	49716829	49719684
CIDEC	3	9866711	9880255
FOXL2	3	138944224	138947137
TIMP4	3	12153068	12158912
PDCD10	3	167683298	167734939
PLSCR1	3	146515180	146544856
WNT5A	3	55465715	55490539
BAP1	3	52401008	52410008
ST6GAL1	3	186930325	187078553
NRROS	3	196639694	196662004
PAK2	3	196739857	196832647
CEP19	3	196706277	196712250
GSK3B	3	119821321	120094994
TP63	3	189631389	189897276
MASP1	3	187217282	187291980
AGTR1	3	148697784	148743008
DNASE1L3	3	58192257	58214697
ABHD6	3	58237532	58295693
PDHB	3	58427630	58433857
MME	3	155024124	155183704
CRYGS	3	186538441	186546702
AHSG	3	186613060	186621318
FETUB	3	186635969	186653141
IL5RA	3	3066324	3126613
RHOA	3	49359139	49412998
CXCR6	3	45940933	45948351
PROS1	3	93873051	93980003
VIPR1	3	42489299	42537573
PARP3	3	51942345	51948867
SH3BP5	3	15254353	15341368
COLQ	3	15450133	15521751
CCDC51	3	48432164	48440456
TREX1	3	48465811	48467645
CELSR3	3	48636463	48662886
COL7A1	3	48564073	48595329
MKRN2	3	12557057	12586208
PIK3CA	3	179148114	179240093
TLR9	3	52221080	52225645
RFC4	3	186789880	186807058
NR1I2	3	119780484	119818487
DNAH1	3	52316319	52400492
RSRC1	3	158105855	158545730
DHX30	3	47802909	47850195
CDC25A	3	48157146	48188417
CAMP	3	48223347	48225491
CCR1	3	46201711	46208313
CCR2	3	46353864	46360940
CCRL2	3	46407166	46412997
CCR3	3	46130890	46266706
PPARG	3	12287368	12434356
IL17RB	3	53846568	53865794
FANCD2	3	10026370	10101932
UMPS	3	124730433	124749273
ITGB5	3	124761948	124901418
FLNB	3	58008398	58172251
POU1F1	3	87259404	87276584
THUMPD3	3	9362971	9386791
RASSF1	3	50329782	50340980
MBNL1	3	152243828	152465780
ITPR1	3	4493345	4847506
EPHB1	3	134795260	135260467
TASOR	3	56620132	56683265
FILIP1L	3	99828811	100114513
P2RY14	3	151212117	151278542
P2RY13	3	151326312	151329549
P2RY12	3	151336843	151384753
FOXP1	3	70954693	71583978
ABTB1	3	127672935	127680926
GP5	3	194394821	194399266
MYLK	3	123610049	123884332
CDV3	3	133573686	133590261
TOPBP1	3	133598175	133662380
CPNE9	3	9703826	9729908
PHF7	3	52410660	52423641
TKT	3	53224712	53256052
CIP2A	3	108549864	108589644
DNAH12	3	57293699	57544344
POLR2H	3	184361710	184368596
MST1	3	49683947	49689501
MED12L	3	151085286	151437072
ABCF3	3	184186095	184194012
DVL3	3	184155377	184173614
AP2M1	3	184174689	184184214
MYNN	3	169773396	169789716
GRM2	3	51707068	51718613
HRH1	3	11137093	11263557
ATG7	3	11272309	11557665
RARB	3	24687887	25597932
CAMKV	3	49857988	49869935
CD86	3	122055362	122121139
CASR	3	122183668	122291629
KPNA1	3	122421902	122514945
PARP15	3	122577628	122639047
MAGI1	3	65353525	66038918
CCR5	3	46370946	46376206
NR2C2	3	14947583	15053600
GABRR3	3	97985102	98035315
FBLN2	3	13549125	13638422
SERPINI2	3	167441914	167478972
MELTF	3	196980590	197029835
DLG1	3	197042560	197299330
DAG1	3	49468713	49535618
PRKCD	3	53156009	53192717
XIRP1	3	39183210	39192596
CX3CR1	3	39263495	39281735
CCK	3	42257825	42266185
CRYBG3	3	97822011	97944984
SLC6A1	3	10992186	11039247
NEPRO	3	113002444	113019861
DRD3	3	114127580	114199407
TRH	3	129974688	129977935
TRPC1	3	142724034	142807888
TNK2	3	195863364	195911945
TFRC	3	196012511	196082153
MLF1	3	158571163	158607252
HHLA2	3	108296529	108378285
CLDN18	3	137998735	138033655
DZIP1L	3	138061990	138115818
DBR1	3	138160988	138174949
OXTR	3	8750381	8769628
TOP2B	3	25597978	25664909
RAF1	3	12582101	12664201
LRRC3B	3	26622772	26717537
SATB1	3	18345377	18445621
IL12A	3	159988835	159996019
ACAP2	3	195274745	195443044
LRTM1	3	54918231	54967088
CACNA1D	3	53328963	53813733
PPP2R3A	3	135965728	136147894
PCCB	3	136250340	136337896
EOMES	3	27715949	27722711
NEK4	3	52708444	52770946
ITIH1	3	52777595	52792068
IMPDH2	3	49024325	49029447
MUC4	3	195746765	195811973
ACPP	3	132317369	132368302
MAP4	3	47850690	48089272
TGM4	3	44874608	44914990
CD47	3	108043091	108091862
CCR9	3	45884425	45903174
XCR1	3	46016990	46085825
SLMAP	3	57755450	57930003
GRM7	3	6770001	7741533
IL1RAP	3	190514051	190659750
EIF1B	3	40309707	40312424
PRKCI	3	170222424	170305977
STAB1	3	52495338	52524495
NT5DC2	3	52524385	52535054
OGG1	3	9749944	9788219
RUBCN	3	197668867	197749727
MCCC1	3	183015218	183116075
LAMP3	3	183122215	183163839
IQSEC1	3	12897043	13283281
CCDC80	3	112596797	112649530
GAP43	3	115623510	115721490
DCAF1	3	51395867	51500015
RAD54L2	3	51538719	51668667
PHLDB2	3	111732497	111976517
GATA2	3	128479427	128493201
ABI3BP	3	100749156	100993515
CTDSPL	3	37861880	37984469
MITF	3	69739456	69968336
SMC4	3	160399274	160434954
MYD88	3	38138552	38143024
FSTL1	3	120392293	120451016
BCL6	3	187721377	187745725
CP	3	149162410	149221829
MST1R	3	49886902	49903873
SEMA3F	3	50155045	50189075
TGFBR2	3	30606478	30694249
DAZL	3	16586792	16670306
CTNNB1	3	41194741	41260096
ZMYND10	3	50341110	50345732
MCM2	3	127598223	127622436
TIPARP	3	156673235	156706770
SELENOT	3	150602875	150630436
PLD1	3	171600404	171810950
SOX2	3	181711925	181714436
P2RY1	3	152835131	152841439
HES1	3	194136148	194138732
VHL	3	10141778	10153676
CD96	3	111292719	111665996
RAB7A	3	128693669	128825942
FAIM	3	138608606	138633376
PIK3CB	3	138652336	138834928
CCR4	3	32951644	32957120
GLB1	3	32996609	33097202
SOX2-OT	3	180989510	181836880
TMEM43	3	14125015	14143680
XPC	3	14145145	14178621
SPICE1	3	113442718	113515187
CD200	3	112332235	112363181
BTLA	3	112461067	112499472
SLC35G2	3	136818647	136855888
NCK1	3	136862208	136951606
EPM2AIP1	3	36985043	36993131
MLH1	3	36993226	37050896
CCR8	3	39329709	39336269
GXYLT2	3	72888046	72998138
SLC2A9	4	9771153	10054936
CPZ	4	8592660	8619759
DRD5	4	9781634	9784009
ADGRA3	4	22345071	22516066
SLIT2	4	20251905	20620561
CORIN	4	47593999	47838106
CLOCK	4	55427903	55546909
SDAD1	4	75940950	75990962
STAP1	4	67558727	67607337
ATP10D	4	47485275	47593486
UGT2B7	4	69051363	69112987
PARM1	4	74933095	75050115
TACR3	4	103586031	103719985
BANK1	4	101411286	102074812
CISD2	4	102868974	102892807
TBCK	4	106041599	106316683
PAPSS1	4	107590276	107720234
CXCL6	4	73836640	73849064
NDNF	4	121035613	121073021
SYNPO2	4	118850688	119061247
NDST4	4	114827763	115113876
MAD2L1	4	120055623	120066858
QRFPR	4	121328642	121381059
PPP3CA	4	101023409	101348278
GABRA4	4	46918900	46993581
SLC7A11	4	138164097	138242349
GABRG1	4	46035769	46124054
DDIT4L	4	100185870	100190782
PCDH10	4	133149294	133208606
NR3C2	4	148078762	148444698
PRMT9	4	147637785	147684163
PTPN13	4	86594315	86815171
GLRA3	4	174636920	174829247
NPY1R	4	163323962	163344832
TMA16	4	163494442	163520539
RWDD4	4	183639635	183659203
IL15	4	141636583	141733987
SPATA4	4	176184579	176195585
ARFIP1	4	152779937	152918463
EDNRA	4	147480917	147544954
SLC25A4	4	185143266	185150382
RXFP1	4	158315311	158653372
ZNF827	4	145757627	145938823
CDKN2AIP	4	183444635	183449064
HPGD	4	174490175	174523154
NPY2R	4	155208636	155217078
APELA	4	164877178	164898965
IL2	4	122451470	122456725
HMGB2	4	173331376	173334432
CD38	4	15778275	15853232
FGFBP2	4	15960245	15969309
PROM1	4	15963076	16084378
SPATA5	4	122923070	123319433
NOA1	4	56963350	56977606
POLR2B	4	56977722	57031158
REST	4	56907876	56966808
ANXA5	4	121667946	121696995
CCNA2	4	121816444	121823883
TRPC3	4	121874481	121952060
UGDH	4	39498755	39528311
MAPK10	4	85990007	86594625
GABRA2	4	46243548	46475230
NPNT	4	105894775	106004027
FAT4	4	125314918	125492932
KLHL8	4	87160103	87240314
TET2	4	105145875	105279816
IL21	4	122610108	122621066
NSD2	4	1871393	1982207
MAEA	4	1289887	1340147
CPEB2	4	15002481	15070153
PCDH18	4	137518918	137532494
LEF1	4	108047545	108168956
RAB28	4	13361354	13484365
TDO2	4	155854738	155920406
HPSE	4	83292461	83335153
ANXA10	4	168092537	168187736
KDR	4	55078481	55125595
CCKAR	4	26481396	26490484
SRD5A3	4	55346213	55373100
CLGN	4	140388453	140427661
ELMOD2	4	140524168	140553770
SMAD1	4	145481194	145559176
BMP2K	4	78776342	78916365
PPID	4	158709127	158723396
PKD2	4	88007635	88077777
ABCG2	4	88090150	88231628
ANXA3	4	78551747	78610451
FRAS1	4	78057323	78544269
SLC39A8	4	102251080	102431258
UBE2D3	4	102794383	102868896
CXCL2	4	74097040	74099196
CXCL9	4	76001275	76007509
CXCL10	4	76021118	76023497
CXCL11	4	76033682	76041415
WFS1	4	6269849	6303265
AFF1	4	86935002	87141039
NPFFR2	4	72031902	72148305
HTT	4	3041363	3243957
UGT2B17	4	68537173	68576413
CXCL13	4	77511753	77611834
ZBTB49	4	4290251	4321786
KIT	4	54657267	54740783
MRFAP1L1	4	6707701	6709865
NEK1	4	169369704	169612632
RBPJ	4	26163455	26435131
FABP2	4	119317250	119322138
USP53	4	119212587	119295518
COL25A1	4	108808725	109302752
CLNK	4	10486395	10684768
ANKRD17	4	73073376	73258798
HERC6	4	88378739	88443097
LYAR	4	4267701	4290154
PITX2	4	110617423	110642123
CXCL5	4	73995642	73998677
DOK7	4	3463306	3501473
NEUROG2	4	112513516	112516180
SOD3	4	24789912	24800842
TLR10	4	38772238	38782990
TLR6	4	38822897	38856817
MAB21L2	4	150582151	150584693
LRBA	4	150264435	151015727
SNCA	4	89700345	89838315
EREG	4	74365145	74388749
ALPK1	4	112285509	112442621
TMEM192	4	165070608	165208549
FAT1	4	186587794	186726722
ATOH1	4	93828753	93830964
SMARCAD1	4	94207611	94291292
HPGDS	4	94298535	94342876
PHOX2B	4	41744082	41748725
EGF	4	109912883	110013766
ENPEP	4	110365733	110565285
IDUA	4	986997	1004564
FAM193A	4	2536647	2732573
ADD1	4	2843844	2930076
ADRA2C	4	3766348	3768526
NFKB1	4	102501330	102617302
TLR3	4	186068911	186088073
TEC	4	48135783	48269838
STIM2	4	26857601	27025381
SPATA18	4	52051304	52097299
UCHL1	4	41256413	41268455
RHOH	4	40191011	40246967
CASP3	4	184627696	184650062
GYPA	4	144109303	144140751
ART3	4	76011184	76114048
MTNR1A	4	186526792	186555567
SCFD2	4	52872982	53366066
FIP1L1	4	53377569	53464382
FBXW7	4	152320544	152536092
GLRB	4	157076125	157172090
PDE5A	4	119494397	119628804
HNRNPD	4	82352498	82374503
SLC25A31	4	127730400	127774292
PLK4	4	127880893	127899224
PALLD	4	168497052	168928457
WDFY3	4	84668765	84966690
CAMK2D	4	113418054	113761927
CLCN3	4	169612633	169723673
TMPRSS11E	4	68447463	68497604
FGF2	4	122826682	122898236
FGFR3	4	1793293	1808872
N4BP2	4	40056797	40158252
GRIA2	4	157204182	157387146
NMU	4	55595229	55636698
NAA15	4	139301446	139420033
GYPB	4	143996104	144019380
CTBP1	4	1211445	1250333
BMPR1B	4	94757955	95158448
EIF4E	4	98879276	98929133
HOPX	4	56647989	56681877
TMEM33	4	41935129	41960803
AFM	4	73481745	73504001
F11	4	186266189	186289681
PDGFC	4	156760454	156971799
SMARCA5	4	143513702	143557486
SORCS2	4	7192538	7742827
GAB1	4	143336876	143474565
GNRHR	4	67737118	67754388
CEP44	4	174283730	174333380
PDGFRA	4	54229280	54298245
VEGFC	4	176683538	176792922
NEIL3	4	177309874	177362936
TXK	4	48063158	48134250
GSX2	4	54099523	54102498
NAAA	4	75910655	75941013
NAP1L5	4	88695913	88697829
SNHG8	4	118278462	118285316
TLR1	4	38787555	38856817
USP38	4	143184917	143225212
SPON2	4	1166932	1208962
BST1	4	15703065	15775614
OPRPN	4	70397931	70410195
DUX4	4	190173774	190185942
INPP4B	4	142023160	142847432
PPARGC1A	4	23755041	23904089
CASP6	4	109688622	109703583
ZGRF1	4	112539333	112636995
TLR2	4	153684050	153706260
ADCY2	5	7396138	7830081
ISL1	5	51383448	51394730
NPR3	5	32689070	32791724
FST	5	53480626	53487134
GHR	5	42423439	42721878
ADAMTS12	5	33523535	33892019
ITGA1	5	52787916	52959209
MTREX	5	55307989	55425579
GZMK	5	55024256	55034570
ZSWIM6	5	61332258	61546172
ITGA2	5	52989340	53094779
ATG10	5	81972023	82276857
GOLPH3	5	32124716	32174319
GPBP1	5	57173948	57264679
MSH3	5	80654652	80876815
CD180	5	67179613	67196799
CCNO	5	55231152	55233608
CMYA5	5	79689836	79800240
MEGF10	5	127290796	127465737
CSF2	5	132073789	132076170
GRAMD2B	5	126360132	126496494
RAD50	5	132556019	132646349
ARRDC3	5	91368631	91383317
LMNB1	5	126776623	126837020
NREP	5	111662621	111997464
IL9	5	135892246	135895841
EDIL3	5	83940554	84384880
MAP1B	5	72107234	72209565
ESM1	5	54977867	55022671
PGGT1B	5	115204012	115262877
RNF180	5	64165843	64372869
GZMA	5	55102646	55110252
ZCCHC10	5	132996985	133026604
STK32A	5	147234963	147387855
CTNNA1	5	138610967	138935034
PELO	5	52787916	52804044
PCBD2	5	134905120	135007959
YIPF5	5	144158162	144170714
PRDM6	5	123089241	123194266
PPIC	5	123023250	123036725
SLC12A2	5	128083766	128189677
TNFAIP8	5	119268692	119399688
DHFR	5	80626226	80654983
PTTG1	5	160421855	160428739
IL3	5	132060655	132063204
GABRA1	5	161847063	161899981
NR3C1	5	143277931	143435512
LIFR	5	38474668	38608354
RASA1	5	87267883	87391931
ALDH7A1	5	126531200	126595362
ADRA1B	5	159865080	159973012
PTGER4	5	40679915	40693735
DRD1	5	175440036	175444182
SOX30	5	157625679	157671480
SFXN1	5	175477062	175529742
IL4	5	132673986	132682678
RASGEF1C	5	180100795	180209211
CSF1R	5	150053291	150113372
PDGFRB	5	150113839	150155872
ERAP1	5	96760810	96808100
SLC9A3	5	470456	524449
TPPP	5	659862	693352
PAIP2	5	139341587	139369720
MZB1	5	139387467	139390081
HTR1A	5	63957874	63962507
XRCC4	5	83077498	83353787
TRPC7	5	136212745	136365545
TICAM2	5	115578496	115602479
NSUN2	5	6599239	6633291
SH3TC2	5	148923639	149063163
GABRA6	5	161547063	161702593
ANKHD1	5	140401814	140539856
EIF4EBP3	5	140547662	140549576
PCDHA1	5	140786136	141012347
PCDHA2	5	140794852	141012347
PCDHA9	5	140847772	141012347
FOXI1	5	170105897	170109734
KCNMB1	5	170374671	170389634
GABRG2	5	162000057	162162977
GABRB2	5	161288429	161549044
IPO11	5	62403972	62628582
RAPGEF6	5	131423921	131635231
HSPA9	5	138553756	138575675
GLRA1	5	151822513	151924851
RXFP3	5	33936386	33938918
SRFBP1	5	121961975	122075570
LOX	5	122063195	122078413
SKP2	5	36151989	36196849
ADRB2	5	148826611	148828623
SHROOM1	5	132822141	132830659
MAPK9	5	180233143	180292099
PDLIM4	5	132257696	132273454
SLC22A4	5	132294394	132344190
POU4F3	5	146338839	146341728
HMGCR	5	75336329	75364001
COL23A1	5	178237476	178590393
CANX	5	179678628	179731641
TCOF1	5	150357629	150400308
SLC1A3	5	36596588	36688334
CDC25C	5	138285269	138338355
FAM53C	5	138331935	138349729
FBXW11	5	171861549	172006873
IL5	5	132541445	132556838
IRF1	5	132440440	132508719
CDK7	5	69234795	69277430
OCLN	5	69492292	69558104
STC2	5	173314723	173328447
ZNF608	5	124636913	124748807
ADAMTS19	5	129460281	129738683
DNAH5	5	13690328	14011818
CARTPT	5	71719275	71721048
RETREG1	5	16473038	16617101
SRA1	5	140537340	140557677
WDR55	5	140664868	140674124
HDAC3	5	141620876	141636849
AHRR	5	321714	438291
PAM	5	102753981	103029730
DMXL1	5	119037772	119249138
PDCD6	5	271621	314974
FGFR4	5	177086905	177098144
TRIP13	5	892884	919357
CDX1	5	150166778	150184558
DHX29	5	55256055	55307694
CLK4	5	178602664	178630615
SDHA	5	218303	257082
HSPA4	5	133052013	133106449
IL13	5	132656263	132661110
FER	5	108747841	109196841
HRH2	5	175658030	175710756
DBN1	5	177456608	177474401
SLC26A2	5	149960758	149993455
SLC22A5	5	132369710	132395613
GDF9	5	132861181	132866884
PCDHB14	5	141223343	141227759
MYOT	5	137867858	137887851
F2R	5	76716126	76735770
F2RL1	5	76818933	76835315
CDHR2	5	176542511	176595974
CTXN3	5	127649082	127658630
TSLP	5	111070062	111078026
HMMR	5	163460203	163491941
CD14	5	140631728	140633700
DAB2	5	39371675	39462300
C9	5	39284140	39371324
F12	5	177402133	177416583
PRKAA1	5	40759389	40798374
MAP3K1	5	56815549	56896152
CDKL3	5	134286350	134371047
IL12B	5	159314780	159330863
CCNB1	5	69167135	69178245
TIMD4	5	156919292	156963226
ITK	5	157142933	157255185
SIMC1	5	176238367	176345991
KIAA1191	5	176346062	176361807
FAF2	5	176447628	176510074
UNC5A	5	176810519	176880898
ZNF346	5	177022696	177081189
PROP1	5	177992235	177996242
HAVCR2	5	157085422	157142869
PIK3R1	5	68215740	68301821
PTCD2	5	72320367	72368395
BRIX1	5	34915677	34925996
GCNT4	5	75025346	75052558
SV2C	5	76083383	76353939
IQGAP2	5	76403285	76708132
TMEM173	5	139475533	139482935
UBE2D2	5	139526431	139628434
IL6ST	5	55935095	55995022
PITX1	5	135027734	135034813
CAMK2A	5	150219491	150290093
CYFIP2	5	157266079	157395595
ADAMTS2	5	179110853	179345461
KIF2A	5	62306162	62391025
HAVCR1	5	157026742	157069396
TTC23L	5	34838833	34900511
AMACR	5	33986165	34008104
TERT	5	1253147	1295068
CLPTM1L	5	1317752	1345099
SMN1	5	70925030	70953942
NAIP	5	70968166	71025339
SKP1	5	134148935	134176964
FLT4	5	180601506	180649624
ATPSCKMT	5	10225507	10249897
CCT5	5	10249929	10266389
VDAC1	5	133971871	134004975
TCF7	5	134114681	134151865
TSSK1B	5	113432553	113434989
YTHDC2	5	113513694	113595285
CSNK1A1	5	149492982	149551471
DAP	5	10679230	10761234
CTNND2	5	10971836	11904446
HBEGF	5	140332843	140346603
C6	5	41142116	41261438
GRIA1	5	153489615	153813869
SPINK7	5	148312419	148315922
HTR4	5	148446042	148677235
MEF2C	5	88717117	88904257
SPOCK1	5	136975298	137598379
PCDHA4	5	140807037	141012347
SLIT3	5	168661740	169301139
HNRNPH1	5	179614178	179634784
EBF1	5	158695920	159099916
GABRP	5	170763350	170814047
SH3RF2	5	145936578	146081791
RBM27	5	146203605	146289223
IL17B	5	149371324	149404202
WWC1	5	168291645	168472303
SRD5A1	5	6633290	6676539
SMN2	5	70049638	70078522
APC	5	112707518	112846239
SLC6A3	5	1392794	1445440
KIF20A	5	138178719	138187723
IRX1	5	3595832	3601403
TRIM23	5	65589690	65625975
FGF1	5	142592178	142698070
GDNF	5	37812677	37840041
CDH6	5	31193686	31329146
RAI14	5	34656328	34832612
PRLR	5	35048756	35230487
LPCAT1	5	1456480	1524282
CCL28	5	43376645	43412391
NUDCD2	5	163446526	163460404
HEXB	5	74640023	74722647
FAT2	5	151504092	151591331
PPP2CA	5	134193978	134226073
IRGM	5	150846521	150900736
ACTBL2	5	57480018	57482811
FGF10	5	44300247	44389706
PART1	5	60487713	60548813
PCSK1	5	96390333	96434143
SPZ1	5	80319625	80321842
HSPB3	5	54455699	54456377
BHMT	5	79111809	79132288
TNIP1	5	151029942	151093577
SQSTM1	5	179806398	179838078
GMDS	6	1623806	2245605
BMP6	6	7726099	7881728
DEK	6	18223860	18264548
NRSN1	6	24126186	24154900
TRIM27	6	28903002	28923988
CDKAL1	6	20534457	21232404
ID4	6	19837370	19842197
TPMT	6	18128311	18155077
FOXC1	6	1609915	1613897
TBC1D22B	6	37257772	37332970
RUNX2	6	45328157	45664349
PKHD1	6	51615299	52087613
ME1	6	83210402	83431051
PRDM1	6	105993463	106109939
CD109	6	73695785	73828316
GPR63	6	96794125	96837477
MCHR2	6	99918519	99994247
TFAP2B	6	50818723	50847619
MTRES1	6	107028199	107051586
STX7	6	132445867	132513198
SENP6	6	75601509	75718281
BVES	6	105096822	105137157
KCNK17	6	39299001	39314461
HBS1L	6	134960378	135103056
LIN28B	6	104936616	105083332
FABP7	6	122779716	122784074
TINAG	6	54307859	54390142
HTR1E	6	86937528	87016679
HDAC2	6	113933028	114011308
ADGRG6	6	142301854	142446266
BMP5	6	55753653	55875590
COL10A1	6	116118909	116158747
ASCC3	6	100508194	100881372
EFHC1	6	52362123	52529886
PLN	6	118548296	118561716
MAN1A1	6	119177205	119349761
TNFRSF21	6	47231532	47309905
POPDC3	6	105157900	105180014
ATG5	6	106045423	106325791
TTK	6	80003887	80042527
CNKSR3	6	154387515	154510685
FOXO3	6	108559835	108684774
OPRM1	6	154010496	154246867
VIP	6	152750797	152759765
DLL1	6	170282206	170306565
IMPG1	6	75921114	76072678
RSPO3	6	127118671	127199481
SLC17A5	6	73593379	73653992
SAMD5	6	147508690	147737547
KATNA1	6	149594873	149648972
AFG1L	6	108294991	108526796
BAG2	6	57172326	57189833
LATS1	6	149658153	149718105
DACT2	6	168292830	168319777
CASP8AP2	6	89829894	89874436
TCF21	6	133889113	133895553
GCM1	6	53126961	53148841
TPBG	6	82363206	82367420
NUP153	6	17615035	17706925
DTNBP1	6	15522807	15663058
UBD	6	29555515	29559732
MOG	6	29657002	29672372
PAK1IP1	6	10694972	10709782
TMEM14C	6	10722915	10731129
MAK	6	10762723	10838553
ZFP57	6	29672483	29681155
TCP1	6	159778498	159789703
PTK7	6	43076307	43161719
SRF	6	43171269	43181506
KHDC3L	6	73362658	73364171
DDX43	6	73394828	73417566
CRYBG1	6	106360717	106572017
RTN4IP1	6	106570771	106629498
CDSN	6	31115087	31120446
PREP	6	105273218	105454062
KCNK16	6	39314698	39322968
TMEM200A	6	130366017	130443067
REPS1	6	138903493	138988261
NRN1	6	5997999	6007605
F13A1	6	6144084	6321013
NCR2	6	41335608	41350889
MICB	6	31494881	31511124
DDX39B	6	31530219	31542448
LTA	6	31572054	31574324
NCR3	6	31588895	31593006
APOM	6	31652416	31658210
PRPH2	6	42696598	42722597
XPO5	6	43522334	43576038
POLH	6	43576185	43620523
RSPH9	6	43645036	43672600
HSPA1L	6	31809619	31815283
CSNK2B	6	31665227	31670343
MAS1	6	159890988	159917447
IGF2R	6	159969082	160113507
SLC22A1	6	160121815	160158718
TFEB	6	41683978	41736259
ROS1	6	117287353	117425942
RIPK1	6	3063824	3115187
RANBP9	6	13621498	13711835
PNPLA1	6	36243203	36313955
CGAS	6	73413515	73452297
EGFL8	6	32164595	32168281
NOTCH4	6	32194843	32224067
TUBB	6	30717435	30725538
TUBB2B	6	3223324	3231730
TUBB2A	6	3153497	3157544
ZNF76	6	35258909	35295985
PPARD	6	35342558	35428191
PLA2G7	6	46704201	46735693
C4B	6	32014795	32035418
MCM9	6	118813442	118935162
EPHA7	6	93240020	93419687
NQO2	6	2987987	3019755
ZSCAN26	6	28267058	28278224
THBS2	6	169215780	169254050
HCRTR2	6	55106460	55282617
MICA	6	31399784	31415315
RMND1	6	151398898	151452158
CCDC170	6	151494017	151621193
CCN2	6	131948176	131951372
CNR1	6	88139864	88166347
ENPP1	6	131808016	131895155
CUTA	6	33416442	33418317
ULBP2	6	149942014	149949235
ATXN1	6	16299112	16761491
CCND3	6	41934934	42050357
HS3ST5	6	114055596	114343023
RNF39	6	30070266	30075849
DDR1	6	30876421	30900156
MAP7	6	136342281	136550819
MANEA	6	95577485	95609470
NT5E	6	85449584	85495791
PGBD1	6	28281572	28302549
TIAM2	6	154832697	155257723
PDE10A	6	165327287	165988117
MYO6	6	75749201	75919537
MDC1	6	30699807	30717447
AGER	6	32180968	32184322
SASH1	6	148272304	148552044
RCAN2	6	46220736	46491972
RREB1	6	7107597	7251980
PRL	6	22287244	22302826
POU5F1	6	31164337	31180731
SMOC2	6	168441151	168673445
RHAG	6	49605175	49636839
ESR1	6	151656691	152129619
PLAGL1	6	143940300	144064599
ZNF165	6	28080568	28089563
ZSCAN16	6	28107689	28130082
NKAPL	6	28259297	28260958
PRSS16	6	27247701	27256624
BTNL2	6	32393339	32407181
THEMIS	6	127708072	127918631
BAG6	6	31639028	31652705
CCR6	6	167111807	167139141
PI16	6	36948263	36964837
PIM1	6	37170152	37175428
BACH2	6	89926528	90296843
SRPK1	6	35832966	35921342
IRF4	6	391739	411443
IFNGR1	6	137197483	137219449
RWDD1	6	116571409	116597675
ZUP1	6	116635618	116668794
STX11	6	144150487	144191939
TAP1	6	32845209	32853816
CFB	6	31945650	31952086
TSBP1	6	32288526	32371907
ANKS1A	6	34889255	35091406
MAP3K5	6	136557046	136793097
TNF	6	31575565	31578336
C4A	6	31982057	32002681
TRAF3IP2	6	111555381	111606906
IL17A	6	52186375	52190638
MCM3	6	52264014	52284881
IL17F	6	52236681	52245689
EHMT2	6	31879759	31897698
SUMO4	6	149400262	149401278
ZC3H12D	6	149446795	149485014
TAB2	6	149218641	149411613
ECHDC1	6	127288712	127343609
GUCA1A	6	42173364	42181338
SCGN	6	25652201	25701783
GLP1R	6	39048781	39091303
KIAA0408	6	127438406	127459389
GRM4	6	34018643	34155622
HMGA1	6	34236873	34246231
HIVEP2	6	142751469	142956698
FOXP4	6	41546381	41602384
TAP2	6	32821833	32838739
UTRN	6	144285335	144853034
DAXX	6	33318558	33323016
DST	6	56457987	56954830
ZNF451	6	57086844	57170305
EYA4	6	133240514	133532128
FYN	6	111660332	111873452
GABBR1	6	29555629	29633976
PRRC2A	6	31620715	31637771
GRM1	6	146027646	146437601
HMGN3	6	79201245	79234689
PLG	6	160702194	160754097
VEGFA	6	43770184	43786487
MAP3K7	6	90513573	90587086
SGK1	6	134169248	134318112
GJA1	6	121435595	121449727
STXBP5	6	147204180	147391010
ARG1	6	131470832	131584332
ENPP3	6	131628442	131747418
TNXB	6	32041153	32115334
GCNT2	6	10492223	10629368
NEDD9	6	11183298	11382348
DNAH8	6	38715311	39030792
BTBD9	6	38168451	38640148
SLC22A2	6	160171061	160277638
LPA	6	160531482	160664275
PRKN	6	161347417	162727775
CD2AP	6	47477789	47627263
ANKRD6	6	89433152	89633834
