,goi,slope,intercept,p_value,r_value,std_err,ci_low,ci_high,validation,p_bonf,sig_bonferroni
3,ABCC4,0.12474740822935197,6.2330155458732,5.651248155627343e-10,0.13627618486670234,0.020024336460083062,0.08549970876758917,0.16399510769111478,True,2.0796593212708624e-07,True
4,ACACA,0.25935058730608146,6.29525945548285,1.2071587470985463e-08,0.1487960407057942,0.045248109302993465,0.17066429307221426,0.34803688153994866,True,4.442344189322651e-06,True
6,ACPP,0.05504596065327563,6.085109603749321,1.0075696658525353e-12,0.14607828513924395,0.0076784961881432075,0.03999610812451494,0.07009581318203632,True,3.70785637033733e-10,True
21,AKT1,0.18427106701422466,6.257250718178385,4.179618934154408e-07,0.12426948585078561,0.036265877207323834,0.11318994768786994,0.2553521863405794,True,0.00015380997677688223,True
29,ALG13,0.5754248566786269,6.236672084300958,7.086117229032788e-05,0.1673935091001454,0.14372792046946845,0.29371813255846874,0.8571315807987849,True,0.026076911402840658,True
32,AMACR,0.14203581049073194,6.301093569155114,1.1004226446298312e-05,0.11481702038092963,0.03219438462831514,0.07893481661923427,0.2051368043622296,True,0.004049555332237779,True
35,ANPEP,0.17624627978604013,6.19126548039199,6.645359930584098e-11,0.1541815679098317,0.026830655423528006,0.12365819515592524,0.228834364416155,True,2.445492454454948e-08,True
39,ANXA5,0.16143994825989805,6.283020304351746,6.702925138122072e-09,0.13468317036205588,0.027712007164888235,0.1071244142167171,0.215755482303079,True,2.4666764508289225e-06,True
42,AP2M1,0.17450653714906916,6.273377270846552,2.4084374048091082e-08,0.13299812231436836,0.031131001290387567,0.11348977461990953,0.2355232996782288,True,8.863049649697519e-06,True
58,ATF4,0.11521606832156839,6.211636428251723,1.2348543685776762e-08,0.12439735501036205,0.020150400267482615,0.07572128379730246,0.1547108528458343,True,4.544264076365848e-06,True
62,ATP5F1A,0.2543890526456043,6.251185011919319,3.1473073001175175e-14,0.19127285844461098,0.03318994600241982,0.18933675848086146,0.31944134681034714,True,1.1582090864432464e-11,True
93,CANX,0.2810316426030013,6.349952556046182,3.5346320475145843e-07,0.14309425892694633,0.05488981812631177,0.17344759907543023,0.38861568613057235,True,0.0001300744593485367,True
109,CCT3,0.3228925800381527,6.297692548551244,3.8805247913969825e-06,0.14499801416201413,0.0695368611298807,0.18660033222358652,0.45918482785271886,True,0.0014280331232340896,True
113,CCT8,0.3907910579728767,6.223450877203963,1.1528869683941953e-08,0.17620286372213295,0.06792548525117185,0.25765710688057986,0.5239250090651736,True,4.242624043690638e-06,True
120,CD47,0.2382903731227847,6.3533345633376666,7.396651838692276e-08,0.14270185329183857,0.04404615115108913,0.15195991686665,0.3246208293789194,True,2.7219678766387577e-05,True
121,CD99,0.20765271575791763,6.246611485571918,4.761685746573917e-07,0.12381179964991458,0.04107092618285938,0.12715370043951324,0.288151731076322,True,0.00017523003547392015,True
124,CDC42,0.27117554591055604,6.2541490593631925,1.4038177515244949e-08,0.14884218472942856,0.047526007881207484,0.17802457046338938,0.3643265213577227,True,5.166049325610141e-06,True
144,CLPTM1L,0.3842368787425716,6.272012492582194,1.6133627520930258e-05,0.1401536014602765,0.08863096634695114,0.21052018470254738,0.5579535727825958,True,0.005937174927702335,True
166,CSNK1A1,0.18759625315757983,6.317529536976815,5.6343653804719435e-05,0.10871073507437964,0.04643055405628153,0.09659236720726803,0.2786001391078916,True,0.020734464600136754,True
169,CSNK2B,0.39891875488370643,6.2115807969352215,1.768345758106666e-05,0.1415325222818175,0.09244322499380178,0.21773003389585494,0.5801074758715579,True,0.00650751238983253,True
