,goi,slope,intercept,p_value,r_value,std_err,ci_low,ci_high,validation,p_bonf,sig_bonferroni
5,ADAMTS1,0.05358574676805678,2.668870366503858,7.660463249898408e-42,0.25813565286403234,0.0038856186044384723,0.04596993430335738,0.061201559232756185,True,1.049483465236082e-39,True
6,ADAMTS4,0.10648282954545794,3.004484431890597,1.9445439496818647e-09,0.21524270027639317,0.017524415745484353,0.07213497468430861,0.1408306844066073,True,2.6640252110641544e-07,True
7,ADRA2A,0.055829927671104194,2.748419101433883,0.0001883479638285609,0.13713174594250524,0.014875207338155642,0.026674521288319136,0.08498533405388925,True,0.025803671044512845,True
16,AOC3,0.09455843627230198,2.8035980341557014,2.921726714448436e-05,0.11193135444266569,0.022549097490600696,0.05036220519072462,0.13875466735387934,True,0.004002765598794357,True
19,APP,0.14489996501331148,2.7419976684434877,1.5183548068255198e-11,0.16236395824632036,0.021332541567885853,0.1030881835402552,0.18671174648636776,True,2.0801460853509623e-09,True
25,ATP1A1,0.3642683698463913,2.6329426016488195,1.1852273755195694e-07,0.21536808959811435,0.0679412079520097,0.23110360226045232,0.4974331374323303,True,1.62376150446181e-05,True
30,B2M,0.17076148088500584,2.720324065400709,1.4368688821096359e-06,0.14042025276752398,0.035245224551905346,0.10168084076327136,0.23984212100674032,True,0.00019685103684902012,True
31,BCAM,0.12511688378898955,2.777977753014441,1.3228896282305673e-05,0.124872953447916,0.028602326434094785,0.06905632397816377,0.18117744359981533,True,0.0018123587906758772,True
34,BHLHE40,0.2738788993477753,2.645754034380922,3.0833290735881585e-05,0.16967056411112946,0.06521546341856908,0.14605659104737992,0.40170120764817074,True,0.0042241608308157775,True
48,CCL5,0.0604474391107054,2.743532169146172,1.9063253992406593e-08,0.11116058773769634,0.010720741040461643,0.03943478667140058,0.08146009155001022,True,2.611665796959703e-06,True
50,CCN1,0.08037557854910134,2.8515297923972276,5.0406176123472145e-06,0.157165319968304,0.0174990226623994,0.046077494130798514,0.11467366296740417,True,0.0006905646128915684,True
52,CCN3,0.10031324708549383,2.7461727478587017,3.984626517805952e-07,0.19183114246626823,0.019594560984805665,0.06190790755527473,0.13871858661571293,True,5.4589383293941544e-05,True
63,CDKN1A,0.04368940158433288,2.769531442022082,1.5104015383160804e-14,0.1601673007248252,0.005646296885888619,0.03262265968799119,0.05475614348067458,True,2.06925010749303e-12,True
71,COL4A1,0.16793810856671293,2.786415505361419,1.5136261401730398e-15,0.20919985326083165,0.020817112887030892,0.1271365673081324,0.20873964982529347,True,2.0736678120370645e-13,True
72,COL4A2,0.20762618405205113,2.779752359140995,4.169420493004e-06,0.14657171194421603,0.04485296747862567,0.11971436779394483,0.2955380003101574,True,0.0005712106075415479,True
91,EEF1G,0.06372033709611909,2.688404058383829,5.708820017014954e-12,0.13903965023954173,0.009206557245912598,0.0456754848941304,0.08176518929810778,True,7.821083423310487e-10,True
94,EIF4A1,0.19134195635184473,2.721521683258841,1.589737165816394e-06,0.14315666019374226,0.03965104687635039,0.11362590447419796,0.2690580082294915,True,0.000217793991716846,True
100,EPAS1,0.09091580732443091,2.762857774846989,1.4025265827221583e-06,0.110680203526047,0.018783519372145376,0.05410010935502598,0.12773150529383584,True,0.00019214614183293567,True
