,goi,slope,intercept,p_value,r_value,std_err,ci_low,ci_high,validation,p_bonf,sig_bonferroni
0,ACTA2,0.2902224893204153,1.4422782490053971,6.705614244956634e-10,0.19007699021882046,0.046572659260279495,0.19894007717026746,0.3815049014705631,True,1.0728982791930614e-08,True
1,APP,0.2950192610761435,1.5715066687353059,0.0014129178640421576,0.12068004774100691,0.09205275251969344,0.11459586613754436,0.47544265601474267,True,0.02260668582467452,True
5,CCL5,0.0708261467083621,1.4086859406395447,0.0008696387314347201,0.07071432670301442,0.02124247278240691,0.029190900054844558,0.11246139336187963,True,0.013914219702955522,True
7,CCN2,0.4652091707753029,1.446908353697963,0.00015917470689798626,0.26721058100373,0.12076190402072794,0.22851583889467614,0.7019025026559296,True,0.0025467953103677802,True
10,CSRP1,0.22876312534333765,1.3506166122286087,0.0008693185617656737,0.12190513490969597,0.06842325090766481,0.09465355356431462,0.3628726971223607,True,0.013909096988250779,True
12,EEF1G,0.16420088802052862,1.4233331776416662,4.466249654255276e-12,0.14761752775665296,0.023589774254682408,0.11796493048135111,0.21043684555970615,True,7.145999446808441e-11,True
16,H3F3B,0.3050638151851365,1.6266647217723165,1.360326030493894e-05,0.14622957214286283,0.06972841500720432,0.168396121771016,0.4417315085992569,True,0.00021765216487902304,True
19,HOXB7,-0.20333123942403597,1.3668885376888942,0.00027754339243176427,-0.12030614368097263,0.055711749491463666,-0.31252626842730474,-0.09413621042076718,True,0.004440694278908228,True
29,NREP,0.3158394462781727,1.508280129243821,6.134634913538011e-07,0.195600860606648,0.06269229623979504,0.1929625456481744,0.43871634690817096,True,9.815415861660817e-06,True
31,PTGS2,0.38915845430940404,0.9818889010546736,0.002274779425232428,0.21461944227942076,0.12585920957457977,0.14247440354322768,0.6358425050755804,True,0.03639647080371885,True
47,TIMP2,0.3685840355838951,1.648990163502823,0.0025807423801495035,0.1449873836280051,0.1215824906044317,0.13028235399920896,0.6068857171685812,True,0.041291878082392056,True
48,VIM,0.18052472884791443,1.6274560323333014,0.0008811944920628719,0.11394206205604308,0.05408455780166267,0.07451899555665559,0.28653046213917327,True,0.01409911187300595,True
