,goi,slope,intercept,p_value,r_value,std_err,ci_low,ci_high,validation,p_bonf,sig_bonferroni
2,ADAR,1.1033856294517934,2.5907159627912963,9.946112083133008e-05,0.316496531822333,0.275586121615197,0.5632368310860073,1.6435344278175794,True,0.017405696145482763,True
6,ANP32E,1.2757941741264496,2.5773455427433847,1.695957647586951e-05,0.4028199118261041,0.28289720400946766,0.721315654267893,1.8302726939850062,True,0.0029679258832771642,True
8,AP2M1,1.4983139563507668,2.178044585602537,4.264537689428562e-09,0.41604993044688754,0.2427441753940194,1.0225353725784887,1.974092540123045,True,7.462940956499983e-07,True
15,ATF4,0.18109615419955133,3.2675563341900764,7.794050347630224e-05,0.14949836142515227,0.0455643864818701,0.09178995669508594,0.2704023517040167,True,0.013639588108352892,True
16,ATP5F1A,0.6946351382087698,2.8648344655233986,1.4730829326092714e-09,0.30696838093752277,0.11196217020108686,0.4751892846146395,0.9140809918029,True,2.577895132066225e-07,True
17,B2M,0.265990758410873,2.79381935611927,5.969663002073746e-48,0.43279298863636545,0.017339476416509743,0.2320053846345139,0.29997613218723207,True,1.0446910253629056e-45,True
23,C1QBP,1.9410404312653593,1.9532796278458444,8.843088479148843e-10,0.5607195285119013,0.2866304203543585,1.3792448073708168,2.502836055159902,True,1.5475404838510475e-07,True
27,CANX,0.7955310271804676,2.6813404793027495,8.07397153235341e-10,0.3136294439583778,0.12606938140234614,0.5484350396318692,1.0426270147290662,True,1.4129450181618468e-07,True
28,CASP3,0.37463541703777825,3.38226512544892,0.00016578832677324694,0.20966834359810543,0.09828115985828666,0.18200434371553642,0.5672664903600201,True,0.029012957185318215,True
29,CBFB,1.68239185490299,2.2321316582714332,0.0001652550612475674,0.3563214746178761,0.43053289524041993,0.8385473802317669,2.526236329574213,True,0.028919635718324295,True
32,CCL5,0.20253391557214354,2.7312499550782228,6.501119330670078e-19,0.2663341351559337,0.02237661447028702,0.15867575121038097,0.2463920799339061,True,1.1376958828672637e-16,True
37,CCT3,2.1904638297642984,1.4564565897005233,4.628754438636527e-10,0.48249931902625776,0.3279694776980153,1.5476436534761884,2.8332840060524083,True,8.100320267613923e-08,True
38,CCT5,2.657766412396602,1.279593154118932,3.4131270031757557e-06,0.5401759954437396,0.5216656585760971,1.6353017215874515,3.6802311032057524,True,0.0005972972255557572,True
39,CCT6A,1.7507553992927491,1.9511451050549868,0.00011944340299922327,0.3904035431477057,0.4351932183671397,0.8977766912931554,2.603734107292343,True,0.020902595524864072,True
42,CD27,0.5217394356047164,3.140920966766907,0.000121257127204256,0.2348013247746259,0.13369603128020963,0.2596952142955055,0.7837836569139272,True,0.021219997260744798,True
43,CD38,0.38304216656728496,3.143446722632363,4.786628868888142e-05,0.2013308220634005,0.09317965429659382,0.20041004414596109,0.5656742889886088,True,0.008376600520554249,True
45,CD79A,0.3514923734970313,3.092462010553763,1.0326911722139546e-06,0.22569322569352762,0.07097194461582154,0.21238736205002107,0.4905973849440415,True,0.00018072095513744206,True
46,CDC42,1.5206630583273375,2.1960145439432917,8.358418216267811e-10,0.41577152027381997,0.2357977560631601,1.0584994564435437,1.9828266602111313,True,1.4627231878468668e-07,True
53,CLPTM1L,0.5966204527433221,2.87605466876465,1.043167248109202e-20,0.39423512888308965,0.061226300568778716,0.47661690362851583,0.7166240018581284,True,1.8255426841911036e-18,True
56,COL5A1,0.2667996973519839,3.02877615677638,3.7603935628267545e-07,0.33895852663903114,0.05085910992142738,0.16711584190598622,0.36648355279798156,True,6.580688734946821e-05,True
62,CXCR4,0.2046630174438507,3.202639854344277,2.634009222707268e-07,0.2225917465270787,0.03923379943263916,0.12776477055587795,0.2815612643318235,True,4.609516139737719e-05,True
63,CYCS,1.347992165055832,2.3850989081274516,5.3492516076463196e-05,0.34789610194559195,0.3223461976015821,0.7161936177567311,1.9797907123549328,True,0.009361190313381059,True
65,DDX39B,0.8111712570653974,2.817255283113519,1.1553623669661045e-05,0.2672903958851879,0.18136210138955128,0.4557015383418769,1.1666409757889178,True,0.0020218841421906827,True
67,DDX6,1.2572629919659009,2.2410970450192345,6.332854113863837e-08,0.3481082733210508,0.22472375346530643,0.8168044351739003,1.6977215487579014,True,1.1082494699261715e-05,True
71,DNAJC10,1.0147228294066033,2.5251196732807912,4.2455988453424707e-07,0.31097301373210684,0.1953617109788811,0.6318138758879963,1.3976317829252103,True,7.429797979349324e-05,True
75,EEF1G,0.18945705998887322,2.6164601750575613,1.2481017542804376e-54,0.423071839060258,0.011574307470969844,0.16677141734577233,0.2121427026319741,True,2.1841780699907657e-52,True
78,EIF3C,1.0472259175589322,2.522370862975327,8.872878129378408e-11,0.36138162854361805,0.15574055221098193,0.7419744352254076,1.3524773998924569,True,1.5527536726412212e-08,True
79,EIF4A1,0.8672789290774503,2.6098412747181587,2.2172434107771356e-19,0.48337305446352913,0.08993736474577814,0.6910016941757251,1.0435561639791755,True,3.880175968859987e-17,True
