,goi,slope,intercept,p_value,r_value,std_err,ci_low,ci_high,validation,p_bonf,sig_bonferroni
4,ABCC4,0.2669391021884642,3.5180049012550105,6.016868849808975e-24,0.1266253658264693,0.02634370122984884,0.21530544777796046,0.3185727565989679,True,2.160055917081422e-21,True
6,ACACA,0.22421091377787356,3.440694257333846,4.3135617296825937e-16,0.08278283064335272,0.027532075751743434,0.17024804530445642,0.2781737822512907,True,1.5485686609560513e-13,True
10,ACPP,-0.03787359992831925,3.385609732541333,7.89719952597499e-08,-0.03863630141992283,0.007050793500419161,-0.051693155189140805,-0.024054044667497693,True,2.8350946298250213e-05,True
13,ADAM9,0.255410421520869,3.372445169453335,9.244473786502888e-09,0.07086540836734331,0.0444076570870001,0.16837141363034883,0.34244942941138923,True,3.3187660893545367e-06,True
25,AHCY,0.16828223054343325,3.513900373748701,5.877218822581189e-06,0.05201666797737196,0.037115793354851496,0.09553527556792432,0.24102918551894217,True,0.002109921557306647,True
39,AMACR,0.06222212619208689,3.399141170627108,2.9788944743861886e-47,0.1037963475692999,0.00429785390905952,0.05379833253033023,0.07064591985384355,True,1.0694231163046417e-44,True
52,APEX1,0.20314019194091404,3.555941612017439,7.861021105049653e-06,0.05465184895239398,0.045420379624838365,0.11411624787623084,0.2921641360055972,True,0.0028221065767128255,True
55,APMAP,0.26419808084690477,3.4384493500306985,3.1002176633788254e-12,0.08359065603997622,0.03782039603258157,0.1900701046230449,0.33832605707076463,True,1.1129781411529984e-09,True
56,APP,0.04614917509168494,3.361555204083131,1.3468705123390208e-07,0.03839705747152628,0.00874970961845151,0.028999744239519978,0.0632986059438499,True,4.835265139297085e-05,True
71,ATP1A1,0.10144400158175049,3.3730142283401974,7.665632571161219e-12,0.05468745651263565,0.014809558348177964,0.07241726721932168,0.1304707359441793,True,2.7519620930468777e-09,True
82,B2M,-0.1485062430377264,3.5119001544716517,2.9706370838069615e-28,-0.09147429545397755,0.013444258596227582,-0.17485698988633244,-0.12215549618912033,True,1.0664587130866992e-25,True
88,BCL2L2,0.1465748905368412,3.38197070742065,5.584457684259789e-05,0.046582026040958596,0.03635254843972379,0.07532389559498257,0.21782588547869983,True,0.02004820308649264,True
98,C1QBP,0.258316779373324,3.4527328050465287,2.3721466484085847e-07,0.06854866323369428,0.049927444286059025,0.1604589885726483,0.35617457017399967,True,8.51600646778682e-05,True
106,CANX,0.20611199654757156,3.3435612284683693,3.3630750926150556e-44,0.10943275374056724,0.014735372593921074,0.17723066626348627,0.23499332683165686,True,1.207343958248805e-41,True
116,CCL5,-0.023105024596838275,3.4307846528513375,3.917168112076393e-05,-0.03167164941008066,0.005617007273846291,-0.034114358853577005,-0.012095690340099545,True,0.014062633522354252,True
119,CCN3,-0.1242781032635317,3.077127316961202,1.231115653025208e-05,-0.06952781599959242,0.02838966477537208,-0.17992184622326096,-0.06863436030380242,True,0.004419705194360497,True
123,CCT3,0.23038374497939415,3.4068035873338,5.404042647936379e-19,0.08828402603474751,0.025823970814893075,0.17976876218220372,0.2809987277765846,True,1.94005131060916e-16,True
124,CCT5,0.27873118511754774,3.4578580085054673,2.0384334381897232e-07,0.06996472662957488,0.053577268347523965,0.17371973915640077,0.3837426310786947,True,7.317976043101106e-05,True
129,CD177,-0.1473665877905102,3.1331029689044247,1.884527786548516e-10,-0.09138211607010675,0.02308310319877737,-0.19260947006011386,-0.10212370552090656,True,6.765454753709172e-08,True
133,CD44,0.3203912418805631,3.573759355585671,7.206505936554065e-06,0.0803444795154305,0.07127514660214632,0.18069195454035633,0.4600905292207699,True,0.0025871356312229094,True
134,CD46,0.12849859379505654,3.541319461824953,6.493938336677322e-05,0.04384500324472096,0.03215562599696176,0.0654735668410115,0.1915236207491016,True,0.023313238628671587,True
136,CD59,-0.3462550092539189,3.498691783739253,1.1697482279027047e-15,-0.1104036086739915,0.04310626689747782,-0.43074329237297543,-0.26176672613486235,True,4.1993961381707096e-13,True
140,CDH1,0.08745504659325025,3.4360669804935022,1.0889347230682543e-08,0.04644015241126076,0.015290834999634895,0.05748500999396586,0.11742508319253464,True,3.909275655815033e-06,True
143,CDKN1A,0.20453805086155036,3.254607004458219,1.0492176918138125e-06,0.07771613328061454,0.04182876654968004,0.12255366842417748,0.28652243329892324,True,0.0003766691513611587,True
188,CSNK1A1,0.165801589166809,3.4596602072492235,4.8311764430578585e-08,0.05574481591160051,0.03035654924979886,0.10630275263720325,0.22530042569641479,True,1.734392343057771e-05,True
196,CTNNB1,0.2111977888902984,3.4859053364601316,9.598846500176908e-07,0.05660123007357097,0.04306831238721701,0.12678389661135303,0.29561168116924375,True,0.000344598589356351,True
214,DAP,-0.07593714653098058,3.515761307301853,1.304338895249035e-06,-0.039000575778952704,0.015686211893011538,-0.10668212184128319,-0.045192171220677965,True,0.00046825766339440356,True
223,DDX39B,0.16349314840288678,3.437166074501183,0.00010825366290783848,0.047256769604933725,0.04220686037824721,0.08076770206152226,0.2462185947442513,True,0.038863064983914015,True
224,DDX3X,0.14603798948485897,3.512577398649867,9.924176447762582e-05,0.05173810083937866,0.0374915869618758,0.0725544790395824,0.21952149993013553,True,0.03562779344746767,True
229,DHCR24,0.16986809407038647,3.3429144936699706,1.0576577194571825e-33,0.09788630182888199,0.014004817117238558,0.1424186525205989,0.19731753562017404,True,3.7969912128512854e-31,True
238,DNAJC10,0.17113830115357714,3.3050715211810906,6.822179876581869e-52,0.10956650415981278,0.01125689812747427,0.14907478082372758,0.1932018214834267,True,2.4491625756928908e-49,True
242,DPP4,0.20960033995076333,3.4528845689139014,7.493962720776652e-25,0.10288630333692211,0.020306612128313657,0.16979938017926854,0.2494012997222581,True,2.690332616758818e-22,True
245,DSG2,0.19090057497760934,3.3414778053042,1.1656789239277326e-05,0.05595567599584194,0.04350982296209768,0.10562132197189789,0.2761798279833208,True,0.00418478733690056,True
246,DST,0.44830907832333294,3.260603845070111,0.0001169776362074248,0.0867087018024302,0.11613788203172892,0.22067882954114426,0.6759393271055216,True,0.0419949713984655,True
255,EEF1G,0.07796570786166279,2.8507854824776593,0.0,0.27617262995734976,0.0014525747672159595,0.07511866131791951,0.08081275440540607,True,0.0,True
263,EIF3A,0.24681794615228608,3.35612820638175,2.1797010972463821e-10,0.07270474743908151,0.038827732539562766,0.17071559037474304,0.3229203019298291,True,7.825126939114512e-08,True
264,EIF3C,0.24338376617346327,3.2869196900777604,1.7075853591503133e-38,0.1100724679081811,0.018701181761895117,0.20672944992014886,0.2800380824267777,True,6.130231439349624e-36,True
265,EIF4A1,0.3143774584199178,3.3867916605801955,9.548007889851215e-20,0.10301576198387126,0.034476573975719044,0.2468033734275085,0.3819515434123272,True,3.427734832456586e-17,True
268,EIF4G1,0.26267375805035087,3.4151654739170403,1.4167261930585155e-16,0.08621820156414521,0.03172776730614585,0.200487334130305,0.32486018197039673,True,5.0860470330800706e-14,True
281,EPCAM,0.13212253467681787,3.2828074096633637,1.743816373879115e-69,0.11454541060305333,0.0074738068177419,0.11747387331404374,0.146771196039592,True,6.260300782226022e-67,True
289,ERBB3,0.1897753957198477,3.454212995770832,5.473510524288699e-05,0.053284968756921285,0.04700348121557629,0.09764857253731817,0.2819022189023772,True,0.01964990278219643,True
291,ERG,0.16456173486487471,3.520025046715112,9.177608945149478e-06,0.05116667687415106,0.03707388702762086,0.09189691629073783,0.2372265534390116,True,0.0032947616113086628,True
