,goi,slope,intercept,p_value,r_value,std_err,ci_low,ci_high,validation,p_bonf,sig_bonferroni
0,ABCG2,0.40791729568664614,3.026223865598336,7.971750103595195e-12,0.18902589829037372,0.05909210687469124,0.29209676621225134,0.523737825161041,True,1.3791127679219688e-09,True
4,AKR1B1,0.3040341761288337,2.7749267585868096,1.2413103955027922e-51,0.26509074268505206,0.019744597347823207,0.2653347653271002,0.3427335869305672,True,2.1474669842198305e-49,True
7,ANO1,0.3703292174287184,2.7966568865157977,2.4888121268058445e-33,0.21931763083744985,0.030404090634444894,0.3107371997852064,0.42992123507223035,True,4.305644979374111e-31,True
8,ANXA2,0.39980774592284424,2.7399600226756284,1.8465314905721365e-12,0.14767025015909555,0.05642692526488151,0.2892109724036765,0.510404519442012,True,3.194499478689796e-10,True
9,ANXA5,0.5706813952238519,2.3566149567188397,1.4490235843437976e-06,0.13136976769369046,0.11790714478037484,0.33958339145431715,0.8017793989933866,True,0.00025068108009147696,True
10,AP2M1,0.38739589255425105,2.951667263510333,0.0002883864493315486,0.10349811376856373,0.10654330049021414,0.17857102359343136,0.5962207615150708,True,0.049890855734357906,True
13,APP,0.3336250793354794,2.5367017598051116,1.3587347161105088e-65,0.25005351523735825,0.019189347828912174,0.29601395759081156,0.37123620108014727,True,2.35061105887118e-63,True
15,ATF4,0.3456396963309993,2.6951099464935817,2.102191066376943e-07,0.12102686655512665,0.06634179986549733,0.2156097685946245,0.47566962406737406,True,3.636790544832112e-05,True
16,ATP1A1,0.3567564619375972,2.470637982593818,1.141567031342917e-87,0.2867445879113096,0.017589131341156323,0.3222817645089308,0.39123115936626357,True,1.9749109642232463e-85,True
18,B2M,0.4155318695896806,2.794634827405635,2.9106721594760398e-09,0.1447431209524725,0.06961480254503093,0.27908685660141996,0.5519768825779412,True,5.035462835893548e-07,True
23,CANX,0.5927770272042902,2.7227493353406094,1.4482610502929889e-09,0.15732242618699097,0.09734945479116124,0.40197209581361415,0.7835819585949662,True,2.505491617006871e-07,True
27,CCL5,0.19604344273505883,2.020518088286643,3.1985598818546922e-133,0.27381009487404495,0.007826250206295918,0.18070399233071882,0.21138289313939884,True,5.533508595608618e-131,True
28,CD38,0.3501250098135985,2.606645128185174,6.953930206932628e-30,0.2162489462479514,0.030461498563897477,0.29042047262835946,0.40982954699883756,True,1.2030299257993447e-27,True
30,CD82,0.4924294813815425,2.9738726869522845,1.2147522883766837e-06,0.1527616210324063,0.10084098562882586,0.29478114954904383,0.6900778132140413,True,0.0002101521458891663,True
31,CDC42,0.5476288165157758,2.8081776692218625,0.00013789454457042882,0.12067711619846984,0.1430997852378429,0.26715323744960373,0.8281043955819478,True,0.023855756210684188,True
34,CHEK1,0.4278226312135921,2.875845636762743,5.349154755033036e-07,0.1397940825016185,0.08489940844241335,0.2614197906664619,0.5942254717607223,True,9.254037726207152e-05,True
39,DAP,0.3970409647584699,2.6740093541777625,1.6309620121120284e-34,0.2264609811608983,0.03197681121418993,0.33436641477865764,0.45971551473828215,True,2.821564280953809e-32,True
43,DNAJC10,0.2898061620903078,3.04270753390787,0.00018563169215749168,0.09598342020828658,0.07734159257953377,0.1382166406344216,0.44139568354619396,True,0.03211428274324606,True
49,EEF1G,0.2766467466321156,2.153672033042166,7.66568936968745e-170,0.32945646672421086,0.009673650803738481,0.25768639105678814,0.295607102207443,True,1.3261642609559289e-167,True
